# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-06-14 03:35:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ./model_kmer_sim/input_trivial_v31.json
# init = ./model_kmer_sim/init.json
# random
#   seed = 264260469 (Default)
# output
#   file = ./model_kmer_sim/output_trivial_v31.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,SEG.1,SEG.2,SEG.3,SEG.4,SEG.5,SEG.6,SEG.7,SEG.8,SEG.9,SEG.10,SEG.11,SEG.12,SEG.13,SEG.14,SEG.15
-1008.77,0.911851,0.194578,4,15,0,1017.94,0.562375,0.626153,3.66499,1.78272,1.34386,3.29804,1.66739,0.350183,0.466095,1.54897,1.26603,1.74651,1.29603,1.08332,1.10784
-1009.01,0.73744,0.194578,5,31,0,1019.1,0.378846,0.780785,3.07826,2.53011,1.30757,2.38366,1.86899,0.345054,0.761067,1.02396,1.34903,1.16455,1.86164,1.55727,0.644031
-1007.18,0.892985,0.194578,4,15,0,1014.61,0.374533,0.927402,3.5185,1.7337,1.32832,2.79684,1.62584,0.357638,0.65502,1.29093,1.06353,1.29318,1.3358,1.72192,0.827387
-1006.28,0.987233,0.194578,4,31,0,1011.93,0.385478,0.771061,3.96489,1.83897,1.35053,3.04627,1.48854,0.31432,0.74038,1.08641,1.29111,1.51173,1.31666,1.61062,0.635869
-1009.8,0.970866,0.194578,4,15,0,1014.96,0.503525,0.594718,4.19675,2.29178,1.08018,3.22058,1.52426,0.313613,0.719468,1.14155,1.66949,0.903474,1.50994,1.62275,0.737967
-1011.49,0.839832,0.194578,4,15,0,1019.31,0.601997,0.809313,2.94484,1.9254,1.36762,2.59226,1.91251,0.397289,0.640652,0.876118,0.994798,1.65327,1.76601,1.67805,1.72623
-1011.31,0.950134,0.194578,5,31,0,1017.85,0.427226,0.635805,3.21144,1.2978,2.23531,3.02227,1.3636,0.362,0.566571,1.07604,1.902,1.06719,1.08997,1.91016,0.868041
-1011.02,0.885198,0.194578,4,15,0,1018.19,0.508451,0.711112,2.95328,1.49071,1.73697,3.43953,1.59278,0.277236,0.537871,1.34273,2.22493,1.13564,1.19999,1.10865,1.824
-1011.28,0.96118,0.194578,4,15,0,1016.29,0.511834,0.690323,3.04912,1.60993,1.7154,3.43184,1.62398,0.277724,0.537151,1.45141,2.17604,1.11943,1.14803,1.09401,1.72771
-1008.16,0.99593,0.194578,4,15,0,1015.24,0.528292,0.768175,2.48397,1.83065,1.35373,3.74202,1.77934,0.288507,0.581899,0.931568,1.84953,1.31225,1.67296,1.23314,0.869337
-1010.18,0.954722,0.194578,4,15,0,1017.07,0.627046,0.768278,2.8523,2.27302,1.21869,3.71224,1.5238,0.296772,0.524632,1.18463,1.72704,1.1753,1.80147,1.03583,0.8107
-1008.21,0.915105,0.194578,4,31,0,1016.47,0.542257,0.747485,3.02203,1.76566,1.26718,3.66976,1.67892,0.317686,0.610674,0.785677,2.00412,1.65307,1.40431,1.56598,1.0454
-1008.9,0.976403,0.194578,4,31,0,1014.16,0.473453,0.817608,3.82554,1.54378,1.55242,2.70399,1.74666,0.35923,0.622454,0.991161,1.17399,1.81115,2.04929,1.31505,0.685329
-1007.77,0.713359,0.194578,5,31,0,1015.1,0.370392,0.692926,3.09969,2.09246,1.48495,2.66208,1.57602,0.284989,0.639934,1.22278,1.46753,1.5716,1.24238,1.52475,1.17944
-1011.11,0.996849,0.194578,4,15,0,1020.66,0.434835,0.70669,3.3528,1.96418,1.74402,2.80128,1.58856,0.327341,0.61464,0.835238,1.63975,1.56166,1.0496,2.04321,1.59001
-1012.14,0.973707,0.194578,4,31,0,1018.04,0.473432,0.719761,3.87703,1.53776,1.6036,3.73974,1.32846,0.309483,0.879345,1.00725,1.50822,1.45336,1.03928,1.75203,1.55057
-1007.18,0.996834,0.194578,5,31,0,1016.66,0.398096,0.70095,3.10064,2.49593,1.58363,2.27817,1.56815,0.334186,0.626915,1.28898,1.21531,1.20686,1.73825,1.37424,0.670485
-1006.99,0.957704,0.194578,4,31,0,1014.39,0.376401,0.65839,3.21239,2.46197,1.59691,2.25436,1.52891,0.364924,0.630492,1.28223,1.14022,1.23015,1.67565,1.40267,0.69008
-1013.12,0.933245,0.194578,4,31,0,1016.02,0.419228,0.634363,3.83557,2.02752,1.88411,2.11093,1.34559,0.352671,0.816205,1.45678,0.874055,0.736428,2.3264,2.15171,0.909866
-1012.89,0.916436,0.194578,4,31,0,1024.02,0.396264,0.87725,3.10322,1.44934,1.62253,3.38189,1.98031,0.325696,0.41958,0.920984,1.77904,2.40668,1.21829,0.928394,1.63023
-1012.99,0.891525,0.194578,5,31,0,1019.84,0.486908,0.568954,4.08329,2.0086,1.53106,2.58346,1.28945,0.393271,0.736726,1.33425,0.832621,0.932498,1.84799,2.6072,0.635438
-1009.43,0.768008,0.194578,4,15,0,1018.43,0.41349,0.606444,4.0228,2.29224,1.67273,2.39701,1.42317,0.332233,0.92063,0.913226,1.25008,1.39277,1.29613,2.06032,1.28282
-1007.01,0.81045,0.194578,4,15,0,1014.33,0.405692,0.646266,4.26147,1.87496,1.30025,3.25274,1.24874,0.441019,0.564866,1.09968,1.14275,1.19257,1.76389,1.55781,0.922735
-1015.12,0.944262,0.194578,4,31,0,1018.35,0.663767,0.607149,4.35102,1.59929,1.19313,3.9755,1.37938,0.408866,0.540688,0.734998,1.86458,1.97673,1.08559,1.24507,2.20077
-1006.96,0.900529,0.194578,4,31,0,1019.79,0.506478,0.582619,3.99749,1.75267,1.33793,3.65068,1.30356,0.347713,0.558624,1.36363,0.976572,1.62908,1.52968,1.37311,0.916117
-1009.41,0.880358,0.194578,5,31,0,1016.32,0.508628,0.604292,3.6103,1.37433,2.20202,2.77893,1.26989,0.398362,0.638513,1.087,1.74459,1.14773,1.46656,1.45161,1.38266
-1012.91,0.819654,0.194578,4,15,0,1018,0.572865,0.442552,4.20473,1.77382,2.03888,2.81126,1.39784,0.325178,0.556599,1.17061,1.56651,1.04433,1.43563,1.77134,1.19368
-1013.12,0.764771,0.194578,4,15,0,1020.01,0.637451,0.476161,4.00537,1.79369,2.0345,2.90988,1.26538,0.405313,0.590077,1.21885,1.55387,1.42038,1.15603,1.6596,0.937892
-1009.84,0.997878,0.194578,4,15,0,1015.77,0.496426,0.518938,3.85744,1.98442,1.59117,3.63697,1.25106,0.357551,0.552101,1.03513,1.72766,1.50382,1.08035,1.68066,1.0613
-1010.64,0.988197,0.194578,4,15,0,1016.53,0.680924,0.67726,3.26171,1.99028,1.20299,4.70637,1.14911,0.324244,0.691622,0.988048,1.72392,1.00423,1.9102,1.35994,1.15158
-1012.43,0.954213,0.194578,5,31,0,1016.55,0.699587,0.530722,2.39123,2.06721,1.55727,4.69427,1.44795,0.265733,0.570566,1.02882,2.0074,1.30614,1.35027,1.36213,1.09241
-1016.81,0.951201,0.194578,4,15,0,1020.13,0.728608,0.607736,2.9242,2.04778,1.45548,4.99271,1.05221,0.252558,0.796136,1.28416,1.46913,1.64365,1.17306,1.06834,0.947064
-1017.67,0.961593,0.194578,4,15,0,1025.41,0.615159,0.448174,2.40443,3.25191,1.11782,3.95442,1.33268,0.274867,0.562459,1.39818,1.43778,1.05931,1.50444,1.49452,0.792469
-1017.9,0.687183,0.194578,5,31,0,1029.39,0.509475,0.595349,3.31697,1.94519,1.2815,3.79899,1.20099,0.258713,0.644186,1.803,1.52135,1.0382,1.6369,0.901401,0.758289
-1014.95,0.994957,0.194578,4,15,0,1026.99,0.357169,0.469827,3.82325,1.73393,1.5878,3.47808,1.18185,0.361324,0.492833,1.21521,1.37311,1.07937,1.56972,1.86011,0.915455
-1018.31,0.706167,0.194578,4,15,0,1026.18,0.396938,0.706013,4.01704,1.57318,1.79262,2.12576,1.20558,0.414034,0.748701,1.02492,1.80649,1.00466,1.30278,1.89539,1.63703
-1012.51,0.979506,0.194578,4,31,0,1026.37,0.344602,0.746256,3.74263,2.01439,1.77773,2.0782,1.60463,0.355573,0.659085,0.973478,1.63986,0.865565,1.50579,2.17625,1.81545
-1012.07,0.649355,0.194578,5,31,0,1020.65,0.63145,0.579146,3.41413,2.03704,1.36435,3.17656,1.5699,0.31325,0.561886,1.477,0.909686,1.97245,1.36891,1.43703,0.49251
-1007.45,0.681837,0.194578,4,15,0,1018.44,0.369309,0.715589,3.65128,2.19448,1.51663,2.93504,1.37466,0.349294,0.715364,0.883013,1.39955,1.28008,1.5069,1.70007,1.0445
-1007.46,0.90391,0.194578,4,31,0,1013.89,0.436894,0.714854,3.62572,1.82382,1.37021,3.47621,1.25653,0.364855,0.564585,1.36948,1.34595,1.24159,1.58071,1.69341,0.83205
-1006.97,0.794165,0.194578,4,15,0,1012.85,0.456322,0.579017,3.45269,1.61724,1.7926,3.45443,1.25943,0.366097,0.676781,0.991567,1.62221,1.36662,1.31872,1.43218,0.846626
-1011.9,0.904833,0.194578,5,31,0,1016.22,0.331865,0.838073,5.42748,1.80722,1.24302,2.01055,1.5674,0.52391,0.662101,1.30235,0.865172,1.28581,2.17324,1.46498,1.3353
-1009.05,0.912447,0.194578,4,31,0,1021.3,0.556906,0.633692,3.1005,1.43071,1.87741,3.6262,1.49065,0.297704,0.583206,0.844872,2.00872,1.185,1.30336,1.70888,1.16357
-1007.84,0.976626,0.194578,4,31,0,1017.64,0.509121,0.769645,4.33339,1.61611,1.23263,3.17265,1.62837,0.341641,0.725472,0.832945,1.00742,1.84743,1.61982,1.51321,1.16958
-1008.06,0.978247,0.194578,5,31,0,1012.91,0.45246,0.734081,3.9201,1.79708,1.22667,2.94542,1.58924,0.41268,0.609206,0.88304,1.13237,1.73452,2.19844,1.34827,1.52952
-1010,0.64543,0.194578,5,31,0,1013.9,0.384584,0.603844,3.37293,1.83693,1.78974,2.7971,1.21368,0.339305,0.660338,1.47719,1.42375,1.1512,1.06445,2.16984,0.652895
-1012.31,0.937796,0.194578,4,31,0,1020.66,0.517456,0.752874,3.64075,1.95438,1.18627,2.40229,1.96898,0.411526,0.610773,0.826647,1.43835,1.3074,2.51019,1.28177,1.59975
-1011.29,0.960268,0.194578,5,31,0,1019.06,0.490148,0.597606,2.73108,2.00157,2.15569,2.37418,1.43091,0.29213,0.658574,1.40611,1.67719,1.56956,0.887473,1.39179,1.18732
-1011.93,0.635104,0.194578,5,31,0,1019.72,0.283357,0.718388,3.16661,1.56819,2.179,2.61123,1.69694,0.265797,0.72592,1.36623,1.49229,1.28811,1.03252,1.85576,0.64029
-1008.56,0.975567,0.194578,5,31,0,1020.48,0.466723,0.805279,4.15275,1.90301,1.02887,3.42427,1.63376,0.392837,0.615803,0.965386,1.4908,1.14394,2.32434,1.23353,0.866769
-1009.03,0.982181,0.194578,5,31,0,1015.02,0.527439,0.645623,3.1926,1.64545,2.12685,2.68026,1.45676,0.248531,0.617474,1.40736,1.3357,1.66437,0.921264,1.53456,1.2355
-1008.76,0.517963,0.194578,5,31,0,1017.74,0.407844,0.690659,3.33016,1.60924,1.77474,3.56848,1.20015,0.356938,0.490295,1.11435,1.70288,1.24163,1.80297,1.28657,0.684398
-1008.2,0.967788,0.194578,5,31,0,1014.79,0.412913,0.648229,3.49641,1.55969,1.71548,3.50504,1.33538,0.378836,0.464975,1.03432,1.89832,1.19296,1.89925,1.07192,1.0364
-1010.46,0.831626,0.194578,4,31,0,1015.2,0.60239,0.698648,3.1738,1.52959,1.63255,4.14783,1.43935,0.289787,0.541639,1.20127,2.37999,0.823412,1.38612,1.42271,1.01818
-1012.27,0.789379,0.194578,5,31,0,1023.4,0.294383,0.93384,3.96048,2.33442,1.23778,2.01915,1.95269,0.346887,0.698264,1.15259,0.798544,1.7814,1.28636,1.99199,1.8418
-1012.45,0.920368,0.194578,5,31,0,1020.09,0.427958,0.664258,2.55824,1.42931,2.58247,3.37591,1.33526,0.323184,0.457074,1.25181,1.65681,1.11865,1.52214,1.2838,0.543809
-1007.33,0.947338,0.194578,4,15,0,1017.3,0.434469,0.909761,2.87169,1.66108,1.925,2.83148,1.59308,0.319197,0.550693,1.17046,1.70152,1.06209,1.45862,1.69982,0.930511
-1013.21,0.80818,0.194578,4,31,0,1019.88,0.271075,0.893936,3.37853,2.19287,1.69532,2.63871,1.23982,0.411423,0.827039,0.942431,1.46878,1.33625,1.21631,1.65737,1.09048
-1015.95,0.929357,0.194578,4,15,0,1022.57,0.683618,0.636064,5.02055,1.16207,1.61372,3.13666,1.91074,0.378945,0.492634,1.38474,1.07334,1.15991,2.14345,1.34057,0.635273
-1008.55,0.889134,0.194578,4,15,0,1020.07,0.409543,0.757576,2.89414,1.88101,1.39507,3.85206,1.36592,0.350617,0.619759,1.11601,1.55902,1.74252,1.23939,1.2961,1.01888
-1010.28,0.9567,0.194578,4,31,0,1015.12,0.502656,0.599108,3.61316,2.20953,1.37381,2.43153,1.57072,0.367792,0.681054,1.29607,0.769481,1.3184,1.75633,1.61768,0.972546
-1010.97,0.847754,0.194578,5,31,0,1018.01,0.330036,0.650076,3.14485,2.82815,1.29686,3.05248,1.18276,0.275515,1.01652,1.11507,1.04162,1.3046,1.26084,1.99491,0.762972
-1011.84,0.767807,0.194578,5,31,0,1023.49,0.65953,0.797133,2.81805,1.8868,1.2569,2.96447,2.02024,0.318286,0.571835,1.15659,0.824001,2.06251,1.30333,1.78242,1.31152
-1012.62,0.947311,0.194578,5,31,0,1021.45,0.259809,0.905841,2.40577,1.77405,2.0097,2.70095,1.90826,0.267558,0.550175,1.14412,1.87407,1.03143,1.42958,1.4079,0.819908
-1015.14,0.978493,0.194578,5,31,0,1026.34,0.372722,0.917689,3.12043,1.07785,1.99987,3.94185,1.64779,0.246597,0.421743,1.45804,2.07971,0.920378,1.58845,1.33642,1.13776
-1014.12,0.83927,0.194578,5,31,0,1026.06,0.812537,0.601152,3.56021,2.08225,1.15121,3.40258,1.26034,0.40137,0.506172,0.935224,1.37684,1.59566,1.85592,1.18474,1.34743
-1016.45,0.887171,0.194578,4,15,0,1024.26,0.604833,0.465506,4.20291,1.38138,1.46435,6.11392,1.08437,0.331338,0.531537,1.196,1.63411,1.27793,1.42016,1.22533,0.671572
-1009.79,0.983927,0.194578,4,15,0,1022.25,0.724829,0.642532,3.65163,1.97886,1.2404,3.19884,1.55825,0.408989,0.562641,0.955843,1.74989,1.35043,1.30832,1.7304,1.36649
-1008.56,0.753367,0.194578,5,31,0,1017.76,0.366755,0.850372,3.51415,1.71622,1.42282,3.05346,1.65153,0.321739,0.729433,1.18214,1.17858,1.52762,1.68768,1.59817,0.775729
-1012.05,0.956222,0.194578,4,15,0,1015.27,0.552267,0.692004,4.03892,1.54195,1.77908,2.64217,1.79622,0.324938,0.602005,0.978587,1.60194,1.51425,0.949606,1.90655,1.68819
-1012.47,0.960371,0.194578,5,31,0,1019.27,0.354395,0.904306,2.75031,2.07231,1.41112,3.02886,1.58044,0.297367,0.715123,1.4219,0.668443,2.23066,1.51605,1.32075,0.721054
-1008.27,0.781649,0.194578,5,31,0,1017.22,0.432922,0.864022,2.66976,1.91935,1.79528,2.22732,2.17541,0.277855,0.652753,1.07193,1.30807,1.60675,1.10001,1.81543,1.42045
-1011,0.781576,0.194578,5,31,0,1017,0.370423,0.90884,3.37808,2.01763,1.4271,3.33736,1.30073,0.314518,0.764509,1.20291,1.24298,1.26619,1.09268,2.55951,0.858167
-1011.68,0.854426,0.194578,4,31,0,1019.47,0.435089,0.599433,3.68077,1.58818,1.72061,3.10142,1.5191,0.331923,0.788579,0.814157,1.70128,1.04521,1.18318,2.55906,0.890903
-1010.84,0.989202,0.194578,5,31,0,1018.52,0.41779,0.641826,4.15881,2.02386,1.17717,3.30306,1.42814,0.268452,0.915138,0.77573,1.83093,1.35095,1.23073,2.13399,0.791047
-1008.9,0.88394,0.194578,5,31,0,1013.87,0.422075,0.884729,2.9565,1.70575,1.69719,2.92333,1.80325,0.28259,0.453343,1.63902,1.01465,1.60397,1.52211,0.984354,1.14441
-1008.44,0.878982,0.194578,5,31,0,1016.04,0.45129,0.947458,2.8267,1.71274,1.81434,2.64172,1.78209,0.247456,0.591751,1.73375,1.03637,1.46558,1.44012,1.20188,1.0686
-1010.76,0.883339,0.194578,5,31,0,1018,0.356873,0.580725,4.51922,2.0764,1.12661,3.31269,1.40653,0.389331,0.647567,0.775383,1.72975,1.18297,1.42495,1.74036,0.81646
-1011.8,0.964219,0.194578,4,31,0,1018.3,0.573891,0.914937,4.11682,1.2498,1.51609,2.3839,1.97506,0.429108,0.607915,0.925454,0.933394,1.88425,2.04958,1.25794,0.942284
-1010.09,1,0.194578,4,15,0,1015.71,0.334913,0.669127,2.70986,2.02937,1.71048,3.17842,1.43535,0.275052,0.518606,1.73606,1.54539,1.17174,1.06822,1.33239,0.838586
-1007.22,0.649812,0.194578,4,15,0,1017.08,0.562617,0.652514,3.00906,2.00455,1.55825,2.91186,1.45412,0.331145,0.520814,1.22823,1.41379,1.39134,1.49195,1.0988,1.01145
-1010.45,0.9976,0.194578,4,15,0,1015.15,0.698046,0.685506,2.69642,1.48578,1.70856,3.66576,1.69905,0.277765,0.444642,1.55478,1.45892,1.58617,0.904318,1.36793,0.941705
-1008.38,0.85729,0.194578,4,15,0,1017.5,0.3429,0.892465,3.37814,1.90595,1.53547,2.96299,1.56043,0.295018,0.747746,0.933579,1.47247,1.39961,1.84149,1.27884,0.968758
-1009.01,0.892753,0.194578,4,31,0,1016.79,0.525359,0.6391,3.91049,2.0649,1.42612,2.68294,1.6118,0.366284,0.583897,1.25001,0.871401,1.48998,1.60877,1.9979,1.24326
-1014.26,0.771139,0.194578,4,15,0,1019.36,0.439623,0.740023,3.41501,1.81036,1.58283,2.53043,1.55848,0.255764,0.953937,0.961172,0.794354,2.26848,1.39299,1.43752,0.841534
-1012.96,0.998337,0.194578,4,15,0,1018.2,0.437225,0.742996,3.25984,1.90357,1.6033,2.58253,1.60092,0.250246,0.992712,1.02317,0.770105,2.37369,1.44132,1.48004,0.854087
-1012.16,0.844695,0.194578,4,15,0,1020.65,0.541465,0.853846,3.10236,1.93458,1.34319,3.30673,1.89646,0.335326,0.397309,1.14891,1.5994,1.48462,1.28981,1.41971,0.59223
-1009,0.930213,0.194578,5,47,0,1021.43,0.404476,0.630835,3.86995,1.67093,2.11244,2.09685,1.37978,0.401653,0.704824,0.984276,1.33193,1.39474,1.22026,2.06196,0.749993
-1010.74,0.817692,0.194578,5,31,0,1016.45,0.550796,0.831475,2.36985,2.13529,1.20729,3.54013,1.72073,0.366262,0.460152,0.962898,1.28031,1.85514,1.72404,1.13763,1.23139
-1018.3,0.695878,0.194578,5,31,0,1025.69,0.505901,0.706763,3.25819,1.04179,2.12583,3.38513,1.65146,0.297113,0.682567,1.6336,1.40398,0.818485,1.61699,1.55886,0.722155
-1013.41,0.960887,0.194578,5,31,0,1025.75,0.448217,0.599783,2.71255,2.46893,1.72152,2.91801,1.22393,0.400114,0.564967,1.19978,1.16473,2.04399,1.02244,1.10516,1.05962
-1007.98,0.973393,0.194578,4,31,0,1020.73,0.479496,0.605163,3.49899,1.75658,1.38781,4.09659,1.32114,0.388926,0.488495,1.36534,1.28665,1.2714,1.70973,1.24446,0.913484
-1007.53,0.986663,0.194578,4,31,0,1013.25,0.531148,0.917547,3.21177,2.00951,1.17879,2.84548,1.71873,0.340184,0.6376,1.03998,1.19235,1.84994,1.60131,1.21544,0.825929
-1009.57,0.905599,0.194578,4,15,0,1015.43,0.66355,0.719132,3.17202,1.53736,1.27338,3.52415,2.10364,0.314814,0.592713,0.881123,1.4683,1.32785,1.65637,1.73917,0.926161
-1009.1,0.86097,0.194578,4,15,0,1014.08,0.341621,0.95846,2.35578,2.00252,1.63326,3.16983,1.5882,0.252002,0.623374,1.19113,1.71892,1.58114,0.955233,1.34644,1.14301
-1008.22,0.990962,0.194578,5,31,0,1013.3,0.361013,0.669641,4.38551,2.06454,1.16482,3.13373,1.24511,0.502849,0.622298,0.968535,1.25852,1.32497,2.03758,1.34937,1.28638
-1008.07,0.79731,0.194578,5,31,0,1013.22,0.386516,0.941411,3.17827,1.36535,1.9728,2.75457,1.78763,0.254373,0.679235,1.22318,1.087,1.52737,1.21652,1.61399,0.773564
-1011.35,0.958165,0.194578,4,15,0,1018.5,0.450459,0.58649,4.31523,1.5161,1.7694,2.67847,1.71958,0.315364,0.595348,1.21162,1.03906,1.54665,1.28671,1.78952,2.20362
-1010.28,0.794443,0.194578,5,31,0,1020.35,0.557033,0.758275,3.22129,2.20928,1.14712,3.16128,2.03896,0.309853,0.644953,1.11485,1.25108,1.13269,1.69522,1.36195,0.894886
-1015.78,0.879705,0.194578,4,15,0,1021.03,0.27161,0.629023,2.50031,1.94242,2.96619,2.39116,1.23641,0.304633,0.805732,1.58851,1.23178,0.956442,1.41215,1.90123,1.50504
-1015.95,0.941044,0.194578,4,31,0,1030.49,0.56096,0.641975,5.48489,2.26144,0.82937,3.13939,1.35021,0.581211,0.647225,1.05544,1.12136,1.28182,1.66847,1.28012,1.0912
-1014.99,0.984777,0.194578,4,15,0,1022.2,0.393452,0.593581,4.05307,2.63177,1.0731,3.10051,1.32392,0.451376,0.490851,1.05258,0.993259,1.43245,1.90991,2.08726,1.24759
-1012.94,0.99798,0.194578,4,15,0,1020.41,0.606094,0.690083,3.74727,1.73826,1.69401,2.41964,1.51403,0.333619,0.756632,1.29471,1.05991,1.12391,1.97319,1.08062,0.746906
-1010.25,0.988467,0.194578,5,31,0,1018.8,0.446127,0.738454,3.54514,1.3545,1.65263,2.86289,2.15091,0.256761,0.700566,0.821719,1.67982,1.49644,1.22496,1.90343,1.37945
-1006.75,0.91023,0.194578,4,15,0,1014.72,0.455175,0.64869,3.47291,1.63511,1.90508,2.8536,1.52568,0.291142,0.611836,0.939394,1.57074,1.64617,1.15397,1.68185,0.928753
-1010.76,0.986776,0.194578,4,15,0,1013.45,0.413644,0.673601,4.49447,2.17851,1.12051,2.95189,1.44043,0.399006,0.592716,1.22116,1.64647,1.37205,0.956285,1.43355,1.37171
-1013.04,0.986286,0.194578,4,31,0,1016.54,0.474739,0.896495,3.15724,1.18233,1.99833,2.79557,1.92769,0.329716,0.644654,1.01869,0.860434,1.43027,2.32459,1.61757,0.642875
-1017.7,0.978723,0.194578,5,31,0,1021.49,0.491261,0.571578,3.14362,2.99629,1.1643,3.62348,1.2164,0.248007,0.616106,1.48796,1.75804,1.59977,0.735628,1.45439,1.65179
-1010.29,0.986035,0.194578,4,15,0,1022.74,0.452,0.719115,2.85961,1.69137,2.02035,3.15242,1.21675,0.327874,0.722289,0.877594,1.60179,1.0069,1.6079,2.29329,0.834446
-1011.63,0.831133,0.194578,4,31,0,1017.95,0.459826,0.722496,3.00097,1.6939,2.09973,2.98298,1.21338,0.346274,0.67536,0.866918,1.50546,1.00268,1.55699,2.16885,0.853008
-1009.73,0.8366,0.194578,4,15,0,1019.45,0.383133,0.814819,3.70486,1.59463,1.18716,3.74031,1.49805,0.33906,0.678534,1.20149,1.43848,1.01756,1.78342,1.60231,0.861364
-1011.67,0.836593,0.194578,4,15,0,1018.27,0.649722,0.696645,2.9727,1.42398,2.0886,2.45739,1.8886,0.30024,0.612738,1.07393,1.25898,1.42673,1.36981,1.36916,0.917726
-1010.91,0.963665,0.194578,4,31,0,1018.3,0.490175,0.829274,2.63914,1.55,1.96309,3.35237,1.63515,0.22957,0.535521,1.44736,1.24351,0.933687,1.83067,1.53031,1.08165
-1009.88,0.952327,0.194578,5,31,0,1017.27,0.424519,0.988223,2.28416,2.27447,1.54016,2.66055,1.79471,0.249384,0.579645,1.5092,1.30131,1.2701,1.22228,1.32292,0.655597
-1010.34,0.9574,0.194578,4,31,0,1015.09,0.449461,0.805018,2.22205,2.53244,1.30706,3.41977,1.80574,0.228519,0.613233,1.43359,1.23988,1.52291,0.967562,1.49187,1.21913
